"sl_id","sl_store","sl_address","sl_address2","sl_city","sl_state","sl_zip","sl_latitude","sl_longitude","sl_tags","sl_description","sl_url","sl_hours","sl_phone","sl_image","sl_private","sl_neat_title","sl_country","sl_email","sl_fax","sl_linked_postid","sl_pages_url","sl_pages_on","sl_option_value","sl_lastupdated"
"1549","ATA Contractor","14419 Herron St",,"Sylmar","CA","91342","34.296782","-118.447483","heater repair","Your 911 For Plumbing, Heating & A/C","http://atacon.myhvacshop.com/services/","8-5 monday - saturday","(818) 367-2368","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12168","http://www.thehvac.net/member/ata-contractor/",,,"0000-00-00 00:00:00"
"1550","ATC Service, Inc.","285 Sobrante Way Suite F",,"Sunnyvale","CA","94086","37.3840097","-122.0342702","heater repair","One Call Gets it All Expert Quality Service","http://atcser.myhvacshop.com/services/","8-5 monday - saturday","(650) 968-1100","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"12169","http://www.thehvac.net/member/atc-service-inc/",,,"0000-00-00 00:00:00"
"1551","Atlantis Heating and Air","240 Puffin Court",,"Foster City","CA","94404","37.5705079","-122.259795","heater repair","Remarkable Service. Remarkable Craftstmen","http://atlantis.myhvacshop.com/services/","8-5 monday - saturday","(650) 454-4659","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"12170","http://www.thehvac.net/member/atlantis-heating-and-air/",,,"0000-00-00 00:00:00"
"1552","Atlas Service Co","13929 La Jolla Plaza",,"Garden Grove","CA","92844","33.761323","-117.958794","heater repair","Your 911 For Plumbing, Heating & A/C","http://atlas.myhvacshop.com/services/","8-5 monday - saturday","(714) 534-7186","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12171","http://www.thehvac.net/member/atlas-service-co/",,,"0000-00-00 00:00:00"
"1555","Austin's Heating and A/C","5166 Gordon Valley Rd",,"Fairfield","CA","94534","38.299087","-122.105048","heater repair","Most Respected Name in the Region","http://austin.myhvacshop.com/services/","8-5 monday - saturday","(707) 422-2593","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12173","http://www.thehvac.net/member/austins-heating-and-ac/",,,"0000-00-00 00:00:00"
"1556","Austin Air Conditioning","35673 Manon Avenue",,"Madera Ranchos","CA","93636","36.93579","-119.899954","heater repair","When You Need it Fast and You Need it Expert","http://austinair.myhvacshop.com/services/","8-5 monday - saturday","(559) 298-3795","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"12172","http://www.thehvac.net/member/austin-air-conditioning/",,,"0000-00-00 00:00:00"
"1557","Authority Heating and Air Condiioning","2979 Muttonbird Way",,"Sacramento","CA","95834","38.629181","-121.527527","heater repair","Our comfort depends on your comfort","http://authorityheatingandair.com/","8-5 monday - saturday","(916) 474-9916","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,"Authorityair@yahoo.com",,"12174","http://www.thehvac.net/member/authority-heating-and-air-condiioning/",,,"0000-00-00 00:00:00"
"1558","Automatic Heating","15274 Seventh St",,"Victorville","CA","92592","34.529024","-117.300093","heater repair","Don't Delay Call Today","http://automa.myhvacshop.com/services/","8-5 monday - saturday","(760) 245-3711","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12175","http://www.thehvac.net/member/automatic-heating/",,,"0000-00-00 00:00:00"
"1559","Autumn Air","1005 North Main Street",,"Orange","CA","92867","33.804078","-117.8666557","heater repair","Your Comfort is Our Specialty","http://autumnair.myhvacshop.com/services/","8-5 monday - saturday","(714) 744-4432","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12176","http://www.thehvac.net/member/autumn-air/",,,"0000-00-00 00:00:00"
"1560","A V Action Air Inc","3313 West Avenue N-8",,"Palmdale","CA","93551","34.624201","-118.187766","heater repair","Where Experts Fix Your Problems","http://avacti.myhvacshop.com/services/","8-5 monday - saturday","(661) 267-0078","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"11435","http://www.thehvac.net/member/a-v-action-air-inc/",,,"0000-00-00 00:00:00"
"1561","Avatar Property Services","10281 Trademark Street Suite A",,"Rancho Cucamonga","CA","91730","34.079555","-117.580989","heater repair","When You Need an Expert","http://avatar.myhvacshop.com/services/","8-5 monday - saturday","(909) 948-7593","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"12177","http://www.thehvac.net/member/avatar-property-services/",,,"0000-00-00 00:00:00"
"1563","Avery Heating and Cooling","6047 Tampa Avenue Ste 205",,"Tarzana","CA","91356","34.180829","-118.553816","heater repair","SOS Service and Installation","http://averyheating.myhvacshop.com/services/","8-5 monday - saturday","(818) 678-9888","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12178","http://www.thehvac.net/member/avery-heating-and-cooling/",,,"0000-00-00 00:00:00"
"1564","Avis Plumbing Htg and Air","600 E Valley Blvd",,"Colton","CA","92324","34.0656666","-117.3166057","heater repair","Specializing in Your Comfort Since 1968","http://avis.myhvacshop.com/services/","8-5 monday - saturday","(909) 825-3600","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12179","http://www.thehvac.net/member/avis-plumbing-htg-and-air/",,,"0000-00-00 00:00:00"
"1565","Awesome Heating and Air","748 Saturn Way",,"Livermore","CA","94550","37.660481","-121.787515","heater repair","Your 911 For Plumbing, Heating & A/C","http://awesome.myhvacshop.com/services/","8-5 monday - saturday","(925) 989-7414","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"12180","http://www.thehvac.net/member/awesome-heating-and-air/",,,"0000-00-00 00:00:00"
"1566","AZ Air Conditg and Heat,Inc","7640 Tobias Avenue",,"Van Nuys","CA","91405","34.209194","-118.4519889","heater repair","One Call Gets it All Expert Quality Service","http://az airc.myhvacshop.com/services/","8-5 monday - saturday","(800) 400-0227","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"12181","http://www.thehvac.net/member/az-air-conditg-and-heatinc/",,,"0000-00-00 00:00:00"
"1567","BandP Services, Inc","771 Newton Way",,"Costa Mesa","CA","92627","33.6374912","-117.9303786","heater repair","Remarkable Service. Remarkable Craftstmen","http://bandpservices.myhvacshop.com/services/","8-5 monday - saturday","(949) 833-1041","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12194","http://www.thehvac.net/member/bandp-services-inc/",,,"0000-00-00 00:00:00"
"1568","BandW Furnance Service, Inc.","6015 State Street",,"Huntington Park","CA","90255","33.9839958","-118.2126588","heater repair","Your 911 For Plumbing, Heating & A/C","http://bandwfurnace.myhvacshop.com/services/","8-5 monday - saturday","(323) 582-7942","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12195","http://www.thehvac.net/member/bandw-furnance-service-inc/",,,"0000-00-00 00:00:00"
"1571","Bakers Heat and Air","32 N Houston Ln",,"Lodi","CA","95240","38.135254","-121.258238","heater repair","Most Respected Name in the Region","http://baker2.myhvacshop.com/services/","8-5 monday - saturday","(209) 334-5338","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12190","http://www.thehvac.net/member/bakers-heat-and-air/",,,"0000-00-00 00:00:00"
"1572","Baker Heating and Air Cond","1795 Widmer Lane",,"Manteca","CA","95336","37.821443","-121.247579","heater repair","When You Need it Fast and You Need it Expert","http://bakermanteca.myhvacshop.com/services/","8-5 monday - saturday","(209) 823-8555","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12189","http://www.thehvac.net/member/baker-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"1575","Balanced Air","2048 West 161 Street",,"Torrance","CA","90504","33.884256","-118.314884","heater repair","Our comfort depends on your comfort","http://balancedair.myhvacshop.com/services/","8-5 monday - saturday","(310) 532-1958","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12191","http://www.thehvac.net/member/balanced-air/",,,"0000-00-00 00:00:00"
"1576","Ballway Air Conditioning","18417 Bryant St",,"Northridge","CA","91325","34.227594","-118.534551","heater repair","Don't Delay Call Today","http://ballwa.myhvacshop.com/services/","8-5 monday - saturday","(818) 885-7155","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"12192","http://www.thehvac.net/member/ballway-air-conditioning/",,,"0000-00-00 00:00:00"
"1577","B.A. Morrison","2544 Castro Valley Blvd.",,"Castro Valley","CA","94546","37.6935077","-122.0884676","heater repair","Your Comfort is Our Specialty","http://bamorrison.myhvacshop.com/services/","8-5 monday - saturday","(510) 538-9817","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"12186","http://www.thehvac.net/member/b-a-morrison/",,,"0000-00-00 00:00:00"
"1578","BandB Heating and A/C Inc","10319 Almanor Circle",,"Stockton","CA","95219","38.0513959","-121.38529","heater repair","Where Experts Fix Your Problems","http://bandbhtg.myhvacshop.com/services/","8-5 monday - saturday","(209) 474-8100","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12193","http://www.thehvac.net/member/bandb-heating-and-ac-inc/",,,"0000-00-00 00:00:00"
"1580","Banks Heating and Air Conditioning","10801 Merritt Drive",,"Stockton","CA","95219","38.055248","-121.388243","heater repair","When You Need an Expert","http://banksheating.myhvacshop.com/services/","8-5 monday - saturday","(209) 933-9802","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12196","http://www.thehvac.net/member/banks-heating-and-air-conditioning/",,,"0000-00-00 00:00:00"
"1583","Barr Engineering Inc.","12612 Clark Street",,"Santa Fe Springs","CA","90670","33.9389733","-118.0634745","heater repair","SOS Service and Installation","http://barren.myhvacshop.com/services/","8-5 monday - saturday","(562) 944-1722","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"12198","http://www.thehvac.net/member/barr-engineering-inc/",,,"0000-00-00 00:00:00"
"1585","Bartel Heating and Air","21582 Main Street",,"Grand Terrance","CA","92313","34.0196479","-117.336157","heater repair","Specializing in Your Comfort Since 1968","http://bartelheating.myhvacshop.com/services/","8-5 monday - saturday","(909) 825-8760","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"12199","http://www.thehvac.net/member/bartel-heating-and-air/",,,"0000-00-00 00:00:00"
"1586","Bartlett Heating and Air Conditioning","7196 Alder Spring Way",,"San Jose","CA","95139","37.224612","-121.772305","heater repair","Your 911 For Plumbing, Heating & A/C","http://bartlettheating.myhvacshop.com/services/","8-5 monday - saturday","(408) 623-4949","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12200","http://www.thehvac.net/member/bartlett-heating-and-air-conditioning/",,,"0000-00-00 00:00:00"
"1587","Bay Air Mechanical SvcInc","6901 Devon Way",,"San Jose","CA","95129","37.296371","-122.025813","heater repair","One Call Gets it All Expert Quality Service","http://bayair.myhvacshop.com/services/","8-5 monday - saturday","(408) 374-9222","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12201","http://www.thehvac.net/member/bay-air-mechanical-svcinc/",,,"0000-00-00 00:00:00"
"1588","Bay Area Heating and Cooling Services","1174 Lincoln Avenue Suite 10",,"San Jose","CA","95148","37.307435","-121.899826","heater repair","Remarkable Service. Remarkable Craftstmen","http://bayarea.myhvacshop.com/services/","8-5 monday - saturday","(408) 512-6204","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12202","http://www.thehvac.net/member/bay-area-heating-and-cooling-services/",,,"0000-00-00 00:00:00"
"1589","Bay HVAC","1427 De Falco Way",,"San Jose","CA","95131","37.37701","-121.8859","heater repair","Your 911 For Plumbing, Heating & A/C","http://bayhvac.myhvacshop.com/services/","8-5 monday - saturday","(408) 204-0660","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12204","http://www.thehvac.net/member/bay-hvac/",,,"0000-00-00 00:00:00"
"1591","Bay Mountain Air","125 Dillon Ave. #B",,"Campbell","CA","95008","37.2855335","-121.9418401","heater repair","Most Respected Name in the Region","http://baymoubeing.myhvacshop.com/services/","8-5 monday - saturday","(408) 378-6375","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12205","http://www.thehvac.net/member/bay-mountain-air/",,,"0000-00-00 00:00:00"
"1592","Bayside Mechanical Inc.","333 North Amphlett Blvd",,"San Mateo","CA","94401","37.577839","-122.322503","heater repair","When You Need it Fast and You Need it Expert","http://bayside.myhvacshop.com/services/","8-5 monday - saturday","(650) 578-9080","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,"mazen@baysideinc.com",,"12208","http://www.thehvac.net/member/bayside-mechanical-inc/",,,"0000-00-00 00:00:00"
"1593","Bayside Refrigeration","3121 Bay Road",,"Redwood City","CA","94063","37.482404","-122.199981","heater repair","Our comfort depends on your comfort","http://baysiderefrige.myhvacshop.com/services/","8-5 monday - saturday","(650) 366-0796","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"12209","http://www.thehvac.net/member/bayside-refrigeration/",,,"0000-00-00 00:00:00"
"1594","Bay-Solano Heating and Air","458 Rinconada Ct",,"Benicia","CA","94510","38.054756","-122.144404","heater repair","Don't Delay Call Today","http://baysol.myhvacshop.com/services/","8-5 monday - saturday","(707) 747-5490","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12207","http://www.thehvac.net/member/bay-solano-heating-and-air/",,,"0000-00-00 00:00:00"
"1595","Bay Valley Sheet Metal","8762 S Berkley Way",,"Stockton","CA","95215","37.887309","-121.079201","heater repair","Your Comfort is Our Specialty","http://bayval.myhvacshop.com/services/","8-5 monday - saturday","(209) 836-3810","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12206","http://www.thehvac.net/member/bay-valley-sheet-metal/",,,"0000-00-00 00:00:00"
"1596","B and B Heating","6955 Glenview Drive",,"Gilroy","CA","95020","36.997361","-121.572495","heater repair","Where Experts Fix Your Problems","http://bbheat.myhvacshop.com/services/","8-5 monday - saturday","(408) 842-5408","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"12182","http://www.thehvac.net/member/b-and-b-heating/",,,"0000-00-00 00:00:00"
"1597","B B Stern Company Inc","839 Cherry Lane",,"San Carlos","CA","94070","37.5101139","-122.2534812","heater repair","When You Need an Expert","http://bbster.myhvacshop.com/services/","8-5 monday - saturday","(650) 654-4080","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12184","http://www.thehvac.net/member/b-b-stern-company-inc/",,,"0000-00-00 00:00:00"
"1598","BCS Mech/Barstow Cooler","2180 E Main St",,"Barstow","CA","92311","34.883823","-116.986727","heater repair","SOS Service and Installation","http://bcsmec.myhvacshop.com/services/","8-5 monday - saturday","(760) 252-2600","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12210","http://www.thehvac.net/member/bcs-mechbarstow-cooler/",,,"0000-00-00 00:00:00"
"1599","B.D. Appliance Repair","15408 Rhododendron Dr.",,"Canyon Country","CA","91387","34.438064","-118.404871","heater repair","Specializing in Your Comfort Since 1968","http://bdappliance.myhvacshop.com/services/","8-5 monday - saturday","(818) 427-1535","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12187","http://www.thehvac.net/member/b-d-appliance-repair/",,,"0000-00-00 00:00:00"
"1601","BDM AIR","861 Thousand Oaks Blvd #4",,"Thousand Oaks","CA","91360","34.1789079","-118.8766133","heater repair","Your 911 For Plumbing, Heating & A/C","http://bdmair1.myhvacshop.com/services/","8-5 monday - saturday","(805) 529-1823","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"12211","http://www.thehvac.net/member/bdm-air/",,,"0000-00-00 00:00:00"
"1604","Beasley Mech. Services","41 Tareton Ct",,"San Ramon","CA","94583","37.7799273","-121.9780153","heater repair","One Call Gets it All Expert Quality Service","http://beasle.myhvacshop.com/services/","8-5 monday - saturday","(925) 785-2713","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"12212","http://www.thehvac.net/member/beasley-mech-services/",,,"0000-00-00 00:00:00"
"1605","Bebow's Heating and Air","2414 Tanager St 2",,"Grand Terrace","CA","92313","34.0214101","-117.3169192","heater repair","Remarkable Service. Remarkable Craftstmen","http://bebows.myhvacshop.com/services/","8-5 monday - saturday","(909) 783-2077","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12213","http://www.thehvac.net/member/bebows-heating-and-air/",,,"0000-00-00 00:00:00"
