sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_tags,sl_description,sl_url,sl_hours,sl_phone,sl_email,sl_image,sl_fax,sl_latitude,sl_longitude,sl_private,sl_neat_title,category
1677,Burke Engineering,9700 Factorial Way,,South El Monte,CA,91733,,heater repair,One Call Gets it All Expert Quality Service,http://burke.myhvacshop.com/services/,8-5 monday - saturday,(626) 579-0037,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.0541063,-118.0591916,,,
1678,Burlingame Heating and Vent,821 Malcolm Rd.,,Burlingame,CA,94010,,heater repair,Remarkable Service. Remarkable Craftstmen,http://burlingame.myhvacshop.com/services/,8-5 monday - saturday,(650) 697-9142,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.6006682,-122.3710116,,,
1679,"Burns Plmbg,Htg,andCool Inc",8941 Woodman Ave,,Arleta,CA,91331,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://burns.myhvacshop.com/services/,8-5 monday - saturday,(818) 892-5013,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.232013,-118.438612,,,
1683,B and W Mechanical,847 East Turner Road,,Lodi,CA,95241,,heater repair,Most Respected Name in the Region,http://bwmech.myhvacshop.com/services/,8-5 monday - saturday,(209) 369-0991,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,38.1452459,-121.2568073,,,
1684,California Comfort Builders,44825 Andale Avenue,,Lancaster,CA,93535,,heater repair,When You Need it Fast and You Need it Expert,http://cacomfortbuild.myhvacshop.com/services/,8-5 monday - saturday,(310) 617-5810,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.697677,-118.117926,,,
1685,California Controlled Air,254 8 W. Pontiac Way,,Fresno,CA,93705,,heater repair,Our comfort depends on your comfort,http://cacontrolled.myhvacshop.com/services/,8-5 monday - saturday,(559) 222-7021,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,36.7894187,-119.8314002,,,
1686,INY Enterprises Inc.,4916 Kelvin Avenue,,Woodland Hills,CA,91364,,heater repair,Don't Delay Call Today,http://cacool.myhvacshop.com/services/,8-5 monday - saturday,(818) 999-1750,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.159419,-118.583662,,,
1687,"California Energy Contractors, Inc.",15138 Stagg Street,,Van Nuys,CA,91405,,heater repair,Your Comfort is Our Specialty,http://caenergy.myhvacshop.com/services/,8-5 monday - saturday,(818) 374-4800,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.211855,-118.463356,,,
1688,Johnson Controls,1030 Winding Creek Rd. Ste 100,,Roseville,CA,95678,,heater repair,Where Experts Fix Your Problems,http://calair.myhvacshop.com/services/,8-5 monday - saturday,(916) 375-8405,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,38.7990481,-121.3110544,,,
1690,Johnson Controls,1555 S Seventh St,,San Jose,CA,95112,,heater repair,When You Need an Expert,http://calair3.myhvacshop.com/services/,8-5 monday - saturday,(408) 283-2385,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.3159322,-121.8668793,,,
1691,California Breeze HVAC,10601 Ashton Ave #202,,Los Angeles,CA,90024,,heater repair,SOS Service and Installation,http://calbree.myhvacshop.com/services/,8-5 monday - saturday,(310) 474-8143,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,34.060679,-118.433335,,,
1692,California Comfort Htg,1714 7th St.,,San Fernando,CA,91340,,heater repair,Specializing in Your Comfort Since 1968,http://calcom.myhvacshop.com/services/,8-5 monday - saturday,(818) 837-0022,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.297919,-118.431974,,,
1693,Steven Caldwell Heating and Air Conditioning,200 Prospect St,,Watsonville,CA,95076,,heater repair,Your 911 For Plumbing&#44; Heating &amp; A/C,http://caldwe.myhvacshop.com/services/,8-5 monday - saturday,(831) 722-0382,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,36.923099,-121.75928,,,
1694,California Cooling,1112 Rosedale Ave,,Glendale,CA,91201,,heater repair,One Call Gets it All Expert Quality Service,http://calicoo.myhvacshop.com/services/,8-5 monday - saturday,(818) 749-6045,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.166799,-118.282633,,,
1695,California Industrial Ref,3197 Cornerstone Dr.,,Mira Loma,CA,91752,,heater repair,Remarkable Service. Remarkable Craftstmen,http://calind.myhvacshop.com/services/,8-5 monday - saturday,(951) 361-0040,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.029621,-117.554612,,,
1696,Cal-Kool Air Conditioning,31600 Railroad Canyon Road,,Canyon Lake,CA,92587,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://calkoolaircond.myhvacshop.com/services/,8-5 monday - saturday,(951) 244-4412,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,33.6715,-117.254191,,,
1697,Cal State Univ Northridge,18111 Nordhoff Street,,Northridge,CA,91330,,heater repair,Most Respected Name in the Region,http://calnor.myhvacshop.com/services/,8-5 monday - saturday,(818) 677-6538,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.2418007,-118.528266,,,
1698,California Ref Supply Inc,2596 Nicholson Street,,San Leandro,CA,94577,,heater repair,When You Need it Fast and You Need it Expert,http://calrefsupply.myhvacshop.com/services/,8-5 monday - saturday,(510) 483-8031,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.704412,-122.169457,,,
1700,California Lutheran Univ,60 West Olsen Rd,,Thousand Oaks,CA,91360,,heater repair,Our comfort depends on your comfort,http://calutheran.myhvacshop.com/services/,8-5 monday - saturday,(805) 493-3164,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.224648,-118.879859,,,
1701,Calypso Heating and A/C,1713 Sunbeam Lane,,Simi Valley,CA,93065,,heater repair,Don't Delay Call Today,http://calypso.myhvacshop.com/services/,8-5 monday - saturday,(805) 579-0080,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.26887,-118.790028,,,
1702,Camacho Air,13901 Wallabe Ave,,Sylmar,CA,91342,,heater repair,Your Comfort is Our Specialty,http://camach.myhvacshop.com/services/,8-5 monday - saturday,(818) 898-3136,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.3058279,-118.4571974,,,
1703,Canby,160 North Lane Street,,Tulare,CA,93274,,heater repair,Where Experts Fix Your Problems,http://www.canbysacs.com,8-5 monday - saturday,(559) 686-1671,canbysacs@yahoo.com,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,36.211867,-119.3255634,,,
1704,Can-AM Heating and A/C,42703 7th St East,,Lancaster,CA,93535,,heater repair,When You Need an Expert,http://canhtg.myhvacshop.com/services/,8-5 monday - saturday,(661) 948-4000,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.659056,-118.117268,,,
1705,Canoga Park Heating and Air,7227 Eton Ave,,Canoga Park,CA,91303,,heater repair,SOS Service and Installation,http://canoga.myhvacshop.com/services/,8-5 monday - saturday,(818) 348-4765,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.2019926,-118.5955709,,,
1706,"Cantrell Aire, Inc.",28150 Crocker Avenue Ste 201,,Santa Clarita,CA,91355,,heater repair,Specializing in Your Comfort Since 1968,http://cantre.myhvacshop.com/services/,8-5 monday - saturday,(661) 702-1840,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.436253,-118.5865193,,,
1707,Capitol Mechanical Inc,7300 Auburn Blvd,,Citrus Heights,CA,95610,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://capitol.myhvacshop.com/services/,8-5 monday - saturday,(916) 722-5451,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,38.6982754,-121.2900489,,,
1708,"Cardinal Sheet Metal, Inc.",3184 Durahart Street,,Riverside,CA,92507,,heater repair,One Call Gets it All Expert Quality Service,http://cardinal.myhvacshop.com/services/,8-5 monday - saturday,(951) 788-8800,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,33.9841114,-117.3497303,,,
1710,"Care Contruction Services, Inc.",13610 Imperial Highway Ste 2,,Sante Fe Springs,CA,90670,,heater repair,Remarkable Service. Remarkable Craftstmen,http://careconstructio.myhvacshop.com/services/,8-5 monday - saturday,(562) 404-7444,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,33.9169848,-118.0383694,,,
1711,Care Heating and Air Conditioning,28737 22nd Street East,,Palmdale,CA,93550,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://careheating.myhvacshop.com/services/,8-5 monday - saturday,(661) 273-3219,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.5817685,-118.0895989,,,
1712,Carrier,880 Maude Ave Suite B,,Mountain View,CA,94043,,heater repair,Most Respected Name in the Region,http://carier.myhvacshop.com/services/,8-5 monday - saturday,(650) 462-1400,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.396202,-122.047776,,,
1713,Carlos Heating and A/C,16250 Ventura Blvd,,Encino,CA,91436,,heater repair,When You Need it Fast and You Need it Expert,http://carlos.myhvacshop.com/services/,8-5 monday - saturday,,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.156339,-118.487228,,,
1715,Carmine Air Conditioning,1728-B Rogers Ave,,San Jose,CA,95112,,heater repair,Our comfort depends on your comfort,http://carmin.myhvacshop.com/services/,8-5 monday - saturday,(408) 441-0910,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.376786,-121.907862,,,
1717,Carter Air,28911 Valley Heights Dr,,Agoura Hills,CA,91301,,heater repair,Don't Delay Call Today,http://carter.myhvacshop.com/services/,8-5 monday - saturday,(818) 701-9773,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.15246,-118.754729,,,
1718,Cartera Htg and A/C,37728 Lemsford Ave,,Palmdale,CA,93550,,heater repair,Your Comfort is Our Specialty,http://cartera.myhvacshop.com/services/,8-5 monday - saturday,(661) 273-0982,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.568531,-118.071866,,,
1719,Castle Heating and Air Cond,2090 Ciprian Ave.,,Camarillo,CA,93010,,heater repair,Where Experts Fix Your Problems,http://casheat.myhvacshop.com/services/,8-5 monday - saturday,(805) 445-8237,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.239859,-119.019283,,,
1720,Casino Heating and AirCond,250 N Kanan Road,,Oak Park,CA,91377,,heater repair,When You Need an Expert,http://casino.myhvacshop.com/services/,8-5 monday - saturday,(818) 707-1374,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.173995,-118.758372,,,
1721,Castillo Heating and A/C,32105 Heather Lane,,Menifee,CA,92584,,heater repair,SOS Service and Installation,http://castillo.myhvacshop.com/services/,8-5 monday - saturday,(951) 301-4452,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.654629,-117.143827,,,
1723,Catalina Heating and Air Conditioning,13332 Kerry Street,,Garden Grove,CA,92844,,heater repair,Specializing in Your Comfort Since 1968,http://catalina.myhvacshop.com/services/,8-5 monday - saturday,(714) 539-6276,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,33.769122,-117.958514,,,
1726,C C S Heating Venting and Air Condition,5508 Sean Circle #107,,San Jose,CA,95123,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://ccsheating.myhvacshop.com/services/,8-5 monday - saturday,(408) 203-9100,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.2537986,-121.8302398,,,
1727,C and D Refrigeration Inc,311 W Pillsbury St,,Lancaster,CA,93534,,heater repair,One Call Gets it All Expert Quality Service,http://cdrefr.myhvacshop.com/services/,8-5 monday - saturday,(661) 948-0788,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.6910319,-118.1329679,,,
1728,C and E Enterprises,3051 Coyote Rd,,Palmdale,CA,93550,,heater repair,Remarkable Service. Remarkable Craftstmen,http://ceenter.myhvacshop.com/services/,8-5 monday - saturday,(661) 274-2461,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.545256,-118.074189,,,
1729,Celaya and Son Htg and A/C,977 Shulman Ave,,Santa Clara,CA,95050,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://celaya.myhvacshop.com/services/,8-5 monday - saturday,(408) 727-5855,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.3629835,-121.9512092,,,
1731,"Celestial Air Conditioing Co, Inc.",20630 South Leapwood Avenue Suite A,,Carson,CA,90746,,heater repair,Most Respected Name in the Region,http://celestialair.myhvacshop.com/services/,8-5 monday - saturday,(310) 639-2493,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,33.8431585,-118.2585202,,,
1732,Cen. Cal Refrgrtion Inc,2879 Larkin Avenue,,Clovis,CA,93612,,heater repair,When You Need it Fast and You Need it Expert,http://cencal.myhvacshop.com/services/,8-5 monday - saturday,(559) 291-8614,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,36.799844,-119.696692,,,
1733,Central Heating and A/C,152 Douglas Rd,,Oakley,CA,94561,,heater repair,Our comfort depends on your comfort,http://cenheat.myhvacshop.com/services/,8-5 monday - saturday,(925) 755-4822,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.9757436,-121.6920173,,,
1734,Central California Heat and,5860 17th Ave.,,Sacramento,CA,95828,,heater repair,Don't Delay Call Today,http://cent.myhvacshop.com/services/,8-5 monday - saturday,(916) 825-1806,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,38.536435,-121.437774,,,
1735,Center Plumbing Co.,2001 N. Main St,,Manteca,CA,95336,,heater repair,Your Comfort is Our Specialty,http://center.myhvacshop.com/services/,8-5 monday - saturday,(209) 823-7681,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,37.8256468,-121.2178151,,,
1737,"Central Air, Inc",2340 Gold River Rd Ste. C,,Gold River,CA,95670,,heater repair,Where Experts Fix Your Problems,http://centra.myhvacshop.com/services/,8-5 monday - saturday,(916) 635-5406,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,38.618009,-121.262261,,,
1739,Central A/C and Heating,1741 Gratton Street,,Riverside,CA,92504,,heater repair,When You Need an Expert,http://centralacheat.myhvacshop.com/services/,8-5 monday - saturday,(951) 780-4313,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,33.899944,-117.402731,,,
1740,"Central A/C, Inc.",1648-B W. Tulare Ave,,Tulare,CA,93274,,heater repair,SOS Service and Installation,http://centralair.myhvacshop.com/services/,8-5 monday - saturday,(559) 688-6675,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,36.2113219,-119.3224886,,,
1741,"Central Air Systems, Inc.",540 South Jefferson Street,,Placentia,CA,92870,,heater repair,Specializing in Your Comfort Since 1968,http://centralairsys.myhvacshop.com/services/,8-5 monday - saturday,(714) 577-0771,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,33.866408,-117.83612,,,
1744,Central Sierra Energy Ser,183 Spring Creek Dr,,Ione,CA,95640,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://centsie.myhvacshop.com/services/,8-5 monday - saturday,(209) 257-0744,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,38.351657,-120.941428,,,
1745,C G Heating and Air,10852 Houston St,,North Hollywood,CA,91601,,heater repair,One Call Gets it All Expert Quality Service,http://cgheat.myhvacshop.com/services/,8-5 monday - saturday,(818) 766-2594,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.8162049,-121.898588,,,
1746,Champion Heat and Air,7740 Hyde Park Circle,,Antelope,CA,95843,,heater repair,Remarkable Service. Remarkable Craftstmen,http://champ.myhvacshop.com/services/,8-5 monday - saturday,(916) 348-1834,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,38.7073899,-121.336949,,,
1747,Champion Industrial Contr,1420 Coldwell Ave,,Modesto,CA,95352,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://champi.myhvacshop.com/services/,8-5 monday - saturday,(209) 524-6601,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.6531553,-121.0149224,,,
1749,Chanax-Tech Air Conditioning and Heating,7324 Reseda Blvd #122,,Reseda,CA,91335,,heater repair,Most Respected Name in the Region,http://chanax.myhvacshop.com/services/,8-5 monday - saturday,(818) 509-3901,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.2034486,-118.5360416,,,
1750,Chandler's Air Condtioning and Refrigeration,1702 West Fifth Street,,Santa Ana,CA,92703,,heater repair,When You Need it Fast and You Need it Expert,http://chandler.myhvacshop.com/services/,8-5 monday - saturday,(714) 973-1771,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,33.748537,-117.89163,,,
1751,Chan Ho Air Conditioning,16756 Superior Street,,Northridge,CA,91343,,heater repair,Our comfort depends on your comfort,http://chanhoair.myhvacshop.com/services/,8-5 monday - saturday,(818) 426-3226,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.246761,-118.497856,,,
1753,CH Heating and Cooling,2245 East Glenoaks Blvd,,Glendale,CA,91206,,heater repair,Don't Delay Call Today,http://chheating.myhvacshop.com/services/,8-5 monday - saturday,(818) 482-1078,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.150444,-118.216577,,,
1755,Chill Air Mechanical,301 Maverick Place,,Bonita,CA,91902,,heater repair,Your Comfort is Our Specialty,http://chilla.myhvacshop.com/services/,8-5 monday - saturday,(619) 475-2422,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,32.655081,-117.031561,,,
1756,Chris Wilson plg and Heatin,1112 Phoenix Ave,,Seaside,CA,93955,,heater repair,Where Experts Fix Your Problems,http://chrisw.myhvacshop.com/services/,8-5 monday - saturday,(831) 393-9321,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,36.612895,-121.843059,,,
1757,Chris Levering HVAC,1933 Davis St #251,,San Leandro,CA,94577,,heater repair,When You Need an Expert,http://chrle.myhvacshop.com/services/,8-5 monday - saturday,(510) 352-1018,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,37.715117,-122.177814,,,
